date,open,high,low,close,adj_close,volume,source,source_symbol,fetched_at_bjt,status
2022-06-21,108.92949676513672,112.489501953125,108.5999984741211,111.54399871826172,110.49259185791016,47416000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-06-22,110.55650329589844,113.34649658203125,110.38249969482422,111.48750305175781,110.4366226196289,30774000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-06-23,112.23149871826172,112.74250030517578,110.50050354003906,112.24199676513672,111.18399810791016,28362000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-06-24,112.99500274658203,118.0790023803711,112.95249938964844,117.9749984741211,116.86296844482422,41164000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-06-27,118.27300262451172,118.57949829101562,115.17949676513672,115.83350372314453,114.74166870117188,36420000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-06-28,115.80249786376953,117.30950164794922,111.8479995727539,112.00749969482422,110.95172119140625,35792000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-06-29,111.552001953125,113.1604995727539,110.87249755859375,111.70149993896484,110.64859771728516,24716000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-06-30,110.0,110.88800048828125,106.75,108.96299743652344,107.93592834472656,43170000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-01,107.93299865722656,109.25,106.73049926757812,108.73750305175781,107.71253204345703,35476000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-05,107.10050201416016,113.37699890136719,105.73149871826172,113.26300048828125,112.19538116455078,39342000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-06,113.302001953125,115.5895004272461,111.47599792480469,114.5719985961914,113.4920425415039,37432000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-07,115.08000183105469,119.18949890136719,114.83350372314453,118.78299713134766,117.6633529663086,40936000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-08,117.25,119.68499755859375,116.90149688720703,119.35350036621094,118.22846221923828,38238000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-11,117.99800109863281,117.99800109863281,115.33049774169922,115.67649841308594,114.58613586425781,31196000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-12,116.21499633789062,116.9739990234375,113.69000244140625,114.02050018310547,112.94574737548828,29960000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-13,111.70099639892578,114.19599914550781,111.20149993896484,111.35350036621094,110.30389404296875,43722000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-14,110.21050262451172,111.09300231933594,108.37300109863281,110.36750030517578,109.3271713256836,37004000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-15,112.00050354003906,113.1405029296875,110.9000015258789,111.77749633789062,110.72388458251953,46770000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-18,112.63999938964844,113.68000030517578,108.37000274658203,109.02999877929688,108.00228881835938,43164600,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
